Timestamp,AO_Tool_x,AO_Tool_y,AO_Tool_z,DI_Machine_Bus_Aux3_RPDO1_boY46_HybLiftCylLoc,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,AI_UnderCar_Bus_SimSta1_u16Boom2Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,AI_UnderCar_Bus_SimSta3_u16Stick1Cur_Y15,AI_UnderCar_Bus_SimSta3_u16Stick2Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y50_StickLc,AI_PowerUnit_Bus_PU2_RPDO1_u16Y63_Swing,AO_UpperCarriage_Angle,AO_Boom_Angle,AO_Stick_Angle,AO_UpperCarriage_Omega,AO_Boom_Omega,AO_Stick_Omega,AO_Machine_Bus_Aux1_TPDO2_u16P6_LiftCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P7_LiftRodPres,AO_Machine_Bus_Aux1_TPDO2_u16P12_HybCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P13_HybRodPres,AO_StickCylPres,AO_StickRodPres,AO_TopRodPres,AO_PowerUnit_Bus_PU2_TPDO1_u16P4_SwingPresCcw,AO_PowerUnit_Bus_PU2_TPDO1_u16P5_SwingPresCw,AO_PowerUnit_Bus_PU1_TPDO1_u16E4_Pump3Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16C4_Pump32Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16D4_Pump4Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16B4_Pump42Pres,AO_PowerUnit_Bus_PU2_TPDO2_u16C4_Pump3Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A4_Pump32Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16B4_Pump4Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A3_Pump42Angle,AO_Engine_Bus_EEC1_u16EngSpeed
12.960672616958618,128.14308992451643,13.844568169919075,-23.5933691460717,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1005.0,-87.46973449637171,37.956864264837414,-78.70950338651086,-3.388041509831469,-3.6690880840881217,0.5900293865548609,5287.143184471624,4085.9030868511136,5066.66668,11683.0452039369,36406.57487699682,6457.432906284352,36285.29172658721,14038.346256207764,4026.66667,8394.255974625163,8404.770134408136,8394.255974625163,8404.770134408136,3583.584726168543,3715.367564739053,3583.584726168543,3715.367564739053,13106.398347835504
12.967653751373291,128.1405734170217,13.829290688841828,-23.60905447542327,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1005.0,-87.49810129801743,37.92600166838481,-78.70446157100909,-3.3659698518510575,-3.679120684723579,0.6104908576424132,5293.633389719067,4084.24099924042,5066.66668,11685.649865209009,36425.89480203818,6490.5673471334785,36304.27979249107,14039.344951752235,4026.66667,8399.418392872252,8409.979718857227,8399.418392872252,8409.979718857227,3584.7615593496353,3717.0004202243585,3584.7615593496353,3717.0004202243585,13097.173210992094
12.973637580871582,128.1380389364334,13.81400859440448,-23.624637727602636,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1005.0,-87.52628297875634,37.89505548758367,-78.69924588018868,-3.3439656823588875,-3.688997854889044,0.631425149434006,5298.491690124971,4082.811294268307,5066.66668,11688.246220820758,36439.19612388468,6528.7767533099295,36317.22748350999,14037.71879500273,4026.66667,8404.240193063988,8414.803928339868,8404.240193063988,8414.803928339868,3586.120799323241,3718.931356364941,3586.120799323241,3718.931356364941,13088.09079007753
12.980618715286255,128.1356686488656,13.799815238418585,-23.63901676023288,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1005.0,-87.55228642968262,37.866246010636516,-78.69424386130348,-3.323595987615784,-3.6980212707591082,0.6511901936309428,5303.172520372169,4081.6335038270777,5066.66668,11690.647779660078,36446.06062103167,6568.786174296257,36323.75031031882,14035.965953889605,4026.66667,8408.401975928535,8418.976290512019,8408.401975928535,8418.976290512019,3590.2498514850067,3722.9287790522803,3590.2498514850067,3722.9287790522803,13079.446478324073
12.986603021621704,128.13309720878928,13.78452823910723,-23.65440403212619,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1005.0,-87.5801127338274,37.83514218326334,-78.68868322161877,-3.301725638482412,-3.7076464448419375,0.6728512339866667,5304.535841079649,4080.6053848894067,5066.66668,11693.223377864773,36447.47689285835,6616.734304981161,36324.778086003964,14033.966226578455,4026.6907695913005,8412.426677332145,8423.083752866805,8412.426677332145,8423.083752866805,3593.9209793460386,3726.942497965876,3593.9209793460386,3726.942497965876,13070.08046886182
12.993584871292114,128.13069134722906,13.770332340499653,-23.66860162070478,700.0,-662.0,-646.0,448.0,482.0,482.0,464.0,100.0,1005.0,-87.60578718236499,37.806188037249825,-78.68335578694295,-3.2814753106502463,-3.716459588392157,0.6931618966555304,5309.81436275823,4079.5917240721506,5066.66668,11695.606660346448,36443.16944489056,6665.76804657192,36320.09633481088,14034.111267947861,4026.66667,8415.841954579413,8426.480941978749,8415.841954579413,8426.480941978749,3596.74336567133,3730.647840169435,3596.74336567133,3730.647840169435,13061.213014208615
12.999568223953247,128.12808083564386,13.75504448317924,-23.683794062382336,700.0,-662.0,-646.0,448.0,482.0,482.0,464.0,100.0,1005.0,-87.63326018403912,37.774930844041684,-78.67744176734645,-3.2597252121987452,-3.7256808813614284,0.7149087508159919,5315.737508764874,4078.4972888549673,5066.66668,11698.15774522822,36432.49513963603,6723.33122155994,36309.00773583227,14034.949374620937,4026.710218693784,8419.176124609568,8429.767209506954,8419.176124609568,8429.767209506954,3599.7197724799207,3734.5029921828645,3599.7197724799207,3734.5029921828645,13051.782838623665
13.006549835205078,128.12545028863082,13.73975747451454,-23.698885929100935,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1000.0,-87.66055072180116,37.74359743503259,-78.67134610424881,-3.2380310368159626,-3.734602921821179,0.7363888410644659,5321.425294398062,4077.436658543693,5066.66668,11700.685593233422,36415.643476314464,6785.673114199712,36291.73397289362,14036.49150970495,4026.737666987938,8422.037864090806,8432.644599847708,8422.037864090806,8432.644599847708,3602.864496194087,3738.007868410111,3602.864496194087,3738.007868410111,13042.404557212592
13.012534618377686,128.1229901519292,13.725563732108618,-23.712810012702665,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1000.0,-87.68572896048556,37.71443618622929,-78.66552570669973,-3.2179355528544895,-3.7426020124717305,0.7559725427342517,5324.376908370298,4076.5123772555526,5066.66668,11703.00696030643,36394.57441376192,6847.673224838271,36270.26656651734,14037.146652607005,4026.875998196985,8424.20542236853,8434.78072526061,8424.20542236853,8434.78072526061,3605.825523353603,3741.1077440031804,3605.825523353603,3741.1077440031804,13033.884865766835
13.019515991210938,128.12032246389688,13.710279979472183,-23.727708763812384,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1000.0,-87.71266891169441,37.682962915523,-78.65908812430403,-3.196348146442581,-3.7509898104217982,0.7767132209631363,5327.49537838306,4075.5576840503268,5066.66668,11705.478194579611,36366.171084870046,6918.695204915735,36241.42793211444,14036.557358266544,4027.1906783312124,8426.111406639879,8436.512723279262,8426.111406639879,8436.512723279262,3608.1666918602195,3744.5954519759325,3608.1666918602195,3744.5954519759325,13024.982316741953
