time_elapsed,explained_variance,clip_range,value_loss,entropy,fps,total_timesteps,iterations,std,ep_reward_mean,policy_loss
265218.0,0.970876071602106,0.1,18.051004,0.55505764,59.0,15564800.0,950.0,0.42325997,0.404365453323835,0.0025732135
265487.0,0.9747927710413932,0.1,9.358097,0.555627,59.0,15581184.0,951.0,0.4233858,0.4133512315534601,0.0060075168
265783.0,0.9776603821665047,0.1,7.8491907,0.553044,59.0,15597568.0,952.0,0.42236137,0.4174445437958405,-0.00081568025
266054.0,0.9665839187800884,0.1,17.682028,0.5555639,59.0,15613952.0,953.0,0.42339182,0.4157443022249321,0.011331769
266340.0,0.9697573278099298,0.1,18.944382,0.5573771,59.0,15630336.0,954.0,0.42413583,0.4137764778114629,0.0075392276
266633.0,0.9667034074664116,0.1,30.873556,0.55478346,59.0,15646720.0,955.0,0.42308274,0.4179131213997357,0.0028457362
266918.0,0.9668431244790554,0.1,40.423153,0.55607957,59.0,15663104.0,956.0,0.42370367,0.4183030337236853,-0.0046868403
267206.0,0.9726374950259924,0.1,10.244773,0.55762637,59.0,15679488.0,957.0,0.42433387,0.4194459176924131,0.007174597
267495.0,0.9737152308225632,0.1,12.18174,0.55724704,59.0,15695872.0,958.0,0.42416963,0.4169745997736948,0.0041518286
267749.0,0.9747934471815825,0.1,12.6550455,0.5580953,59.0,15712256.0,959.0,0.42452723,0.4215394682032311,0.0051991325
268005.0,0.9675305597484112,0.1,20.456013,0.5573859,59.0,15728640.0,960.0,0.42421436,0.4216075031150231,0.0011383425
268291.0,0.9731801617890596,0.1,9.987297,0.55658233,59.0,15745024.0,961.0,0.4238483,0.4135130099329599,0.009025621
268585.0,0.9623436108231544,0.1,29.456083,0.55708325,59.0,15761408.0,962.0,0.42404455,0.411796170585322,0.0073702997
268813.0,0.9703063890337944,0.1,9.434201,0.55626214,59.0,15777792.0,963.0,0.42360878,0.4123967148781091,0.007940941
269089.0,0.969812337309122,0.1,6.945163,0.556623,59.0,15794176.0,964.0,0.42369157,0.417177259356784,0.0073693786
269348.0,0.9722107481211424,0.1,24.899815,0.5588614,59.0,15810560.0,965.0,0.42460233,0.418461535632845,-0.0031193048
269618.0,0.9709696508944036,0.1,11.1349745,0.55800974,59.0,15826944.0,966.0,0.42421755,0.4173079360434071,0.016564397
269848.0,0.970335017889738,0.1,10.4646015,0.56101036,59.0,15843328.0,967.0,0.4255673,0.4149178122755206,0.0038825637
270106.0,0.9773988388478756,0.1,5.8792496,0.56360734,59.0,15859712.0,968.0,0.4266067,0.4129865279836404,0.0016586566
270320.0,0.9728987812995912,0.1,7.5750713,0.5634457,59.0,15876096.0,969.0,0.42658645,0.4055955702040197,-0.0033415835
270590.0,0.9727584216743708,0.1,3.3268387,0.56430113,59.0,15892480.0,970.0,0.4269883,0.4053616907570607,-0.0031848531
270873.0,0.968948757275939,0.1,23.753849,0.5654168,59.0,15908864.0,971.0,0.42754135,0.4088731726773584,-0.0052956566
271141.0,0.9709041118621826,0.1,20.740097,0.56638116,59.0,15925248.0,972.0,0.4279708,0.4106206430627724,-0.0023603197
271419.0,0.9694155212491752,0.1,8.233711,0.5682231,59.0,15941632.0,973.0,0.42880744,0.411110944110872,0.0026144208
271677.0,0.96254450827837,0.1,17.073538,0.5696006,59.0,15958016.0,974.0,0.42951813,0.4112424925426785,0.0020224545
271952.0,0.9754857998341322,0.1,9.629128,0.56917477,59.0,15974400.0,975.0,0.4292139,0.4097260659209455,-0.0019577048
272236.0,0.9696523267775774,0.1,5.1621857,0.57003134,59.0,15990784.0,976.0,0.42955843,0.4102846457377519,0.0037012384
272508.0,0.9664064906537532,0.1,10.844693,0.57537585,59.0,16007168.0,977.0,0.43197775,0.414460371939971,0.014536295
272759.0,0.9683599323034286,0.1,11.138991,0.5725642,59.0,16023552.0,978.0,0.43071046,0.4181330323561271,-0.006839755
273038.0,0.9745049271732568,0.1,15.27123,0.5748884,59.0,16039936.0,979.0,0.4316044,0.4251915787252228,0.0009750929
273327.0,0.965721607208252,0.1,17.269848,0.5753914,59.0,16056320.0,980.0,0.43179393,0.4252389855241857,0.0005742833
273616.0,0.9650285318493844,0.1,20.759556,0.57347107,59.0,16072704.0,981.0,0.43101478,0.4228434004022469,-0.0001444919
273909.0,0.962166514247656,0.1,10.95989,0.57295436,59.0,16089088.0,982.0,0.43075722,0.4249718078209483,0.0019867793
274204.0,0.9666280038654804,0.1,20.688276,0.5754654,59.0,16105472.0,983.0,0.4318083,0.4239687345517897,0.0030305404
274487.0,0.9673760794103146,0.1,25.318348,0.5763782,59.0,16121856.0,984.0,0.4321805,0.4201225557451112,-0.004915636
274753.0,0.9652738459408284,0.1,11.4711075,0.5777688,59.0,16138240.0,985.0,0.4328857,0.4192771063094033,0.014638443
275017.0,0.9745304360985756,0.1,5.4088383,0.581789,59.0,16154624.0,986.0,0.43459788,0.4171369295621147,0.007985355
275269.0,0.9692212603986264,0.1,5.3167334,0.57931054,59.0,16171008.0,987.0,0.4334514,0.4128260307639149,-0.0004833499
275536.0,0.9707406591624022,0.1,15.5244465,0.58069074,59.0,16187392.0,988.0,0.43418035,0.4114789576800491,0.010948564
275810.0,0.9682081304490566,0.1,25.494324,0.5804359,59.0,16203776.0,989.0,0.43399987,0.4071103976872152,0.00023261877
276090.0,0.9754153471440076,0.1,21.518696,0.5800683,59.0,16220160.0,990.0,0.43379354,0.4068462838167782,-0.0013592755
276355.0,0.9650544263422488,0.1,20.631195,0.5808684,59.0,16236544.0,991.0,0.43422827,0.4071980156971347,0.0032626195
276653.0,0.9632889591157436,0.1,9.255101,0.57798433,59.0,16252928.0,992.0,0.43312973,0.3995164046592746,0.00027066143
276916.0,0.9659508392214776,0.1,23.988548,0.57693166,59.0,16269312.0,993.0,0.43271604,0.3999748229496738,4.879944e-05
277150.0,0.9680376835167408,0.1,10.796497,0.5783731,59.0,16285696.0,994.0,0.4334085,0.3996420019187178,-0.0021014493
277374.0,0.9796453658491372,0.1,6.6378236,0.5774432,59.0,16302080.0,995.0,0.43301263,0.3974259771288208,0.004705198
277655.0,0.9686626084148884,0.1,7.6576033,0.57962894,59.0,16318464.0,996.0,0.43388787,0.3988479033481353,-0.0058488105
277933.0,0.9686660021543504,0.1,3.6625202,0.57887805,59.0,16334848.0,997.0,0.43352228,0.3995691092324872,-0.0021198178
278195.0,0.9715402126312256,0.1,14.547017,0.57898796,59.0,16351232.0,998.0,0.4335348,0.3995157551626997,0.0009019412
278467.0,0.9731219802051784,0.1,9.015841,0.5804011,59.0,16367616.0,999.0,0.4340852,0.4005195652889689,-0.005445808
278731.0,0.9697146210819484,0.1,24.490818,0.5838319,59.0,16384000.0,1000.0,0.43559712,0.3962680419447649,-0.0018429225
278989.0,0.9679726622998714,0.1,15.001179,0.5852224,59.0,16400384.0,1001.0,0.43618697,0.3938511891931993,0.0057983343
279249.0,0.966501235961914,0.1,19.35487,0.58640355,59.0,16416768.0,1002.0,0.43667364,0.3957664847803753,0.012310421
279552.0,0.967358574271202,0.1,10.248513,0.5846939,59.0,16433152.0,1003.0,0.43598557,0.3975711879642998,0.002001563
279854.0,0.9626228548586367,0.1,16.523674,0.58558166,59.0,16449536.0,1004.0,0.4363688,0.4008435629696598,-0.000116826035
280111.0,0.9703767262399196,0.1,9.155499,0.59003717,59.0,16465920.0,1005.0,0.43819875,0.4030555278240014,-0.0015925579
280393.0,0.9673998579382896,0.1,30.344782,0.5919614,59.0,16482304.0,1006.0,0.43906203,0.407153353756364,0.0091494005
280648.0,0.9691783841699362,0.1,15.191645,0.59156257,59.0,16498688.0,1007.0,0.4389124,0.4107670422563279,0.0055135805
280915.0,0.9756701793521644,0.1,4.4882293,0.59227973,59.0,16515072.0,1008.0,0.4393348,0.4115354264664075,0.0039378256
281191.0,0.9691229462623596,0.1,7.755622,0.5891193,59.0,16531456.0,1009.0,0.4379468,0.4134453228403828,0.004311078
281463.0,0.972789293155074,0.1,14.389299,0.5911043,59.0,16547840.0,1010.0,0.43877086,0.4149349876424064,0.0015043933
281689.0,0.9736209884285928,0.1,9.635246,0.5910214,59.0,16564224.0,1011.0,0.43862844,0.4124401966473918,-0.00010282104
281984.0,0.9699767176061868,0.1,12.032459,0.5878051,59.0,16580608.0,1012.0,0.43737644,0.4125521011158165,0.0011223042
282263.0,0.968024730682373,0.1,8.350079,0.58774465,59.0,16596992.0,1013.0,0.43728226,0.4111736547089759,0.0046258327
282554.0,0.9650149270892144,0.1,9.524897,0.5873107,59.0,16613376.0,1014.0,0.43716425,0.4086809525264915,0.0024175346
282822.0,0.9685777723789216,0.1,12.360997,0.58616275,59.0,16629760.0,1015.0,0.4367082,0.4065342477432475,0.007211538
283096.0,0.9682028330862522,0.1,16.818518,0.58523256,59.0,16646144.0,1016.0,0.4363235,0.4040676029562888,0.00017946586
283389.0,0.9736975338310004,0.1,9.450194,0.5860506,59.0,16662528.0,1017.0,0.43671322,0.4034051781113489,0.013768106
283652.0,0.9773365799337626,0.1,3.4664602,0.58790815,59.0,16678912.0,1018.0,0.43754444,0.4021527062776743,-0.002039712
283933.0,0.9730050843209028,0.1,34.89642,0.5925698,59.0,16695296.0,1019.0,0.439612,0.402790481362781,0.00057251146
284208.0,0.9695559777319432,0.1,17.462257,0.590934,59.0,16711680.0,1020.0,0.43898097,0.4039187508893374,0.0057969852
284506.0,0.9621878489851952,0.1,15.522719,0.59182036,59.0,16728064.0,1021.0,0.43943396,0.4108337754538192,0.031231128
284770.0,0.9679383859038352,0.1,14.156658,0.5923375,59.0,16744448.0,1022.0,0.43975964,0.412903617566357,0.010917327
285022.0,0.9662622772157192,0.1,30.705843,0.592186,59.0,16760832.0,1023.0,0.43965778,0.4152044969777491,0.0002371287
285287.0,0.9621500931680202,0.1,9.447038,0.59193105,59.0,16777216.0,1024.0,0.43959492,0.4167052813352564,-0.004470136
285527.0,0.972485376521945,0.1,11.198665,0.5932757,59.0,16793600.0,1025.0,0.44017905,0.4180845575546645,-0.0007416783
285813.0,0.9714529998600484,0.1,5.0433626,0.5943546,59.0,16809984.0,1026.0,0.4404513,0.4183139314408478,0.016391091
286087.0,0.9702767375856638,0.1,24.206665,0.5963538,59.0,16826368.0,1027.0,0.44120616,0.4160208757889113,0.0036229007
286317.0,0.9709091912955046,0.1,15.4905405,0.595702,59.0,16842752.0,1028.0,0.44088474,0.4142519531565179,0.010793046
286564.0,0.971801219508052,0.1,7.835617,0.5957432,59.0,16859136.0,1029.0,0.44092146,0.4103079122770398,0.0016330183
286808.0,0.9671562649309636,0.1,10.937394,0.59877187,59.0,16875520.0,1030.0,0.4422296,0.4100069623280277,0.015829915
287093.0,0.9748081360012292,0.1,8.239847,0.5970844,59.0,16891904.0,1031.0,0.44153324,0.4053818695101799,0.013792129
287362.0,0.973937364295125,0.1,3.3405755,0.5959258,59.0,16908288.0,1032.0,0.44107133,0.400859454390727,0.0034464062
287602.0,0.9701649751514196,0.1,12.049432,0.599129,59.0,16924672.0,1033.0,0.44234776,0.3989668663030175,0.019263713
287858.0,0.9745156671851872,0.1,10.150739,0.59937227,59.0,16941056.0,1034.0,0.4425458,0.3982490581300694,-0.003534968
288091.0,0.9768703617155552,0.1,15.135994,0.6007061,59.0,16957440.0,1035.0,0.44323212,0.4002637877023089,0.0069479756
288323.0,0.9727401994168758,0.1,11.097897,0.60066664,59.0,16973824.0,1036.0,0.44328398,0.3990721596415805,-0.0022585532
288606.0,0.9746395014226436,0.1,12.773767,0.59827554,59.0,16990208.0,1037.0,0.4422593,0.4004894716139172,0.008871336
288882.0,0.9675339572131634,0.1,12.594865,0.59923756,59.0,17006592.0,1038.0,0.44267955,0.4018804817252975,0.004521938
289178.0,0.9712054990231992,0.1,18.99606,0.6036108,59.0,17022976.0,1039.0,0.4446815,0.4023132064348827,0.0025762245
289485.0,0.9711453281342984,0.1,11.907507,0.604283,59.0,17039360.0,1040.0,0.44494516,0.407230323017625,0.00029951986
289741.0,0.9670470282435416,0.1,37.199078,0.6052702,59.0,17055744.0,1041.0,0.44532594,0.4101818281219057,0.00031423988
289979.0,0.9779153652489184,0.1,10.702637,0.6069455,59.0,17072128.0,1042.0,0.44607338,0.413001962436311,0.0038042236
290285.0,0.9731579404324292,0.1,7.7595224,0.60484684,59.0,17088512.0,1043.0,0.4451337,0.4176570840579698,-0.0029990836
290580.0,0.9588150605559348,0.1,30.33687,0.6050213,59.0,17104896.0,1044.0,0.44518504,0.4216145602231596,-0.0034720502
290828.0,0.9669889211654664,0.1,35.50983,0.6064801,59.0,17121280.0,1045.0,0.4458341,0.4184251299699003,0.004505193
291100.0,0.973749179393053,0.1,18.50434,0.6076156,59.0,17137664.0,1046.0,0.44617668,0.4211177924149167,0.0008737128
291332.0,0.9604103416204453,0.1,23.26183,0.6083905,59.0,17154048.0,1047.0,0.44649306,0.4177962164619757,0.0109295845
291578.0,0.977080101147294,0.1,10.222172,0.608772,59.0,17170432.0,1048.0,0.44656634,0.4178502339060815,-0.0019339472
291864.0,0.975633043795824,0.1,36.554157,0.6085622,59.0,17186816.0,1049.0,0.44649228,0.4196938804294646,0.0068891267
292153.0,0.9711872041225432,0.1,14.398609,0.60981065,59.0,17203200.0,1050.0,0.44712743,0.41905449975431,-0.0016127154
292431.0,0.9692936297506094,0.1,26.235405,0.61331445,59.0,17219584.0,1051.0,0.44864482,0.4166446929105262,0.0042216294
292703.0,0.9644532427191734,0.1,13.330247,0.61404926,59.0,17235968.0,1052.0,0.44891843,0.4215262039830026,-0.005004688
292954.0,0.968386858701706,0.1,23.07234,0.6147455,59.0,17252352.0,1053.0,0.44923347,0.4174152853485869,-0.0018003774
293189.0,0.9611391127109528,0.1,7.4292765,0.6166218,59.0,17268736.0,1054.0,0.4501554,0.4116489372888425,0.0011331132
293472.0,0.9723886512219906,0.1,2.9786658,0.6163794,59.0,17285120.0,1055.0,0.4502291,0.4131222801114063,0.0015049353
293730.0,0.9693278335034848,0.1,21.376928,0.6137781,59.0,17301504.0,1056.0,0.44897968,0.4104300597368821,0.011155099
293999.0,0.9671435356140136,0.1,7.349896,0.614184,59.0,17317888.0,1057.0,0.4492405,0.4152044876407804,0.009512197
294277.0,0.9807699043303728,0.1,2.6186562,0.6154231,59.0,17334272.0,1058.0,0.4498225,0.4168237432143394,0.0061378814
294529.0,0.9759481605142356,0.1,10.920189,0.6144107,59.0,17350656.0,1059.0,0.44948903,0.412723529113692,0.01140217
294821.0,0.969605028629303,0.1,13.733534,0.61103994,59.0,17367040.0,1060.0,0.44806886,0.4096491957180728,-0.005511969
295079.0,0.965515911579132,0.1,14.788154,0.61395615,59.0,17383424.0,1061.0,0.4494186,0.4105211223434815,0.013101367
295376.0,0.9688009321689606,0.1,6.3512964,0.6136395,59.0,17399808.0,1062.0,0.44931096,0.4081439516057308,-0.0029423386
295659.0,0.965828225016594,0.1,15.704901,0.6126941,59.0,17416192.0,1063.0,0.44882601,0.4093693645623532,0.003440963
295923.0,0.9724390655755996,0.1,13.453784,0.61020297,59.0,17432576.0,1064.0,0.44771498,0.411129648754019,0.008382905
296207.0,0.9574119709432124,0.1,30.414198,0.61176014,59.0,17448960.0,1065.0,0.4484262,0.4106254775464107,-0.001746546
296488.0,0.9679284431040288,0.1,18.297985,0.61601895,59.0,17465344.0,1066.0,0.450262,0.4114918663725014,-0.0011184681
296780.0,0.9706814121454954,0.1,20.639172,0.61857927,59.0,17481728.0,1067.0,0.45143995,0.4105313592918674,0.00412516
297020.0,0.9688518829643726,0.1,34.616352,0.61695087,59.0,17498112.0,1068.0,0.45065618,0.4093060060575883,0.00048254896
297266.0,0.9720261823385954,0.1,24.672976,0.61816627,59.0,17514496.0,1069.0,0.4512349,0.414548074216875,0.002296905
297552.0,0.970435881987214,0.1,10.914933,0.61832035,59.0,17530880.0,1070.0,0.45139757,0.4178665141223069,0.00044066738
297826.0,0.9581426829099656,0.1,23.018143,0.61616784,59.0,17547264.0,1071.0,0.4503339,0.4233877676140704,0.014035152
298101.0,0.9630296155810356,0.1,6.592469,0.6157209,59.0,17563648.0,1072.0,0.45029202,0.4183123346918506,0.0032106508
298363.0,0.9652955681085588,0.1,8.681215,0.6140332,59.0,17580032.0,1073.0,0.44957536,0.4143173457618004,0.005645028
298630.0,0.9585079103708268,0.1,18.99038,0.61624205,59.0,17596416.0,1074.0,0.45050353,0.4120748100075929,0.002958444
298922.0,0.9635426811873912,0.1,14.675576,0.6157816,59.0,17612800.0,1075.0,0.45031047,0.4134939052914669,-0.006000569
299209.0,0.9654649570584296,0.1,12.254802,0.61361045,59.0,17629184.0,1076.0,0.4493187,0.4140222770918773,0.014487624
299501.0,0.9682158716022968,0.1,5.741297,0.61595905,59.0,17645568.0,1077.0,0.45047522,0.4134650229602391,-0.00043335743
299762.0,0.9653942510485648,0.1,14.606274,0.61557275,59.0,17661952.0,1078.0,0.45051128,0.4132230663413844,-0.0054594167
300007.0,0.9690324794501066,0.1,5.2165318,0.61217153,59.0,17678336.0,1079.0,0.44890213,0.4095544041948264,0.021391349
300267.0,0.9690716490149498,0.1,17.61949,0.61146104,59.0,17694720.0,1080.0,0.44873852,0.4058523350355458,0.008440126
300528.0,0.9708261080086232,0.1,8.404918,0.61219615,59.0,17711104.0,1081.0,0.4490549,0.3982899980661814,-0.0017570723
300773.0,0.963410258293152,0.1,11.7494545,0.61309403,59.0,17727488.0,1082.0,0.44943208,0.4005455606016627,0.007712206
301065.0,0.9710733834654092,0.1,12.083685,0.61482126,59.0,17743872.0,1083.0,0.45018044,0.4054772686450096,-0.0015778672
301302.0,0.9678302146494387,0.1,5.7584343,0.6139866,59.0,17760256.0,1084.0,0.44972873,0.4082213528482887,-0.002563268
301540.0,0.9771064501255752,0.1,2.7433028,0.6147445,59.0,17776640.0,1085.0,0.45007315,0.4066482508424072,0.0004288163
301760.0,0.973490573465824,0.1,15.4517355,0.6147772,59.0,17793024.0,1086.0,0.45015183,0.4032883401261157,0.003155482
302041.0,0.9766516163945198,0.1,5.7140794,0.61344403,59.0,17809408.0,1087.0,0.44948196,0.4063587102128617,-0.0031808205
302307.0,0.9629172571003436,0.1,10.821673,0.61570585,59.0,17825792.0,1088.0,0.45048675,0.4059090608651072,0.00040812022
302566.0,0.965582050383091,0.1,17.231268,0.6166148,59.0,17842176.0,1089.0,0.45086813,0.4082234230076078,0.0033770108
302786.0,0.968380741775036,0.1,9.280329,0.6201331,59.0,17858560.0,1090.0,0.45239058,0.4077671666343788,0.014282698
303098.0,0.9728995487093924,0.1,13.223473,0.623829,59.0,17874944.0,1091.0,0.4540729,0.4140740051385403,-0.004223275
303383.0,0.9639423824846745,0.1,15.604224,0.62407637,59.0,17891328.0,1092.0,0.45418102,0.4145175355697406,0.0036121025
303618.0,0.9644819870591164,0.1,13.482727,0.6261547,59.0,17907712.0,1093.0,0.45513454,0.4081697886478544,-0.007485956
303880.0,0.9688505362719296,0.1,16.172749,0.6244276,59.0,17924096.0,1094.0,0.45438305,0.4083125432628138,0.013793877
304124.0,0.968886885792017,0.1,5.7941155,0.62667274,59.0,17940480.0,1095.0,0.45541638,0.4080534253797406,-0.0043446403
304383.0,0.972089922055602,0.1,13.049452,0.62785137,59.0,17956864.0,1096.0,0.455892,0.4122207786725245,0.0003401041
304637.0,0.9661336354911328,0.1,21.378633,0.6270979,59.0,17973248.0,1097.0,0.45571774,0.4064204696187677,0.0037252735
304928.0,0.9700438361614944,0.1,31.379793,0.62685955,59.0,17989632.0,1098.0,0.4556871,0.4055331893739424,-0.0036903638
305200.0,0.9695419929921628,0.1,9.001947,0.628193,59.0,18006016.0,1099.0,0.45631576,0.4033980896111561,-0.0057318965
305450.0,0.953800581395626,0.1,19.83365,0.6272799,59.0,18022400.0,1100.0,0.4559022,0.4025901419033008,0.000764519
305751.0,0.964882366359234,0.1,12.8719,0.6298016,59.0,18038784.0,1101.0,0.457014,0.3966540377203228,0.004427366
305994.0,0.971151476725936,0.1,8.646564,0.62714434,59.0,18055168.0,1102.0,0.45578665,0.3944187939136851,0.0045387316
306225.0,0.9705437365919352,0.1,8.742438,0.62759674,59.0,18071552.0,1103.0,0.45599627,0.3982484758426468,0.0047165276
306501.0,0.9689233656972648,0.1,6.580933,0.63055176,59.0,18087936.0,1104.0,0.45740557,0.3945638847016389,0.0048776446
306754.0,0.9675524234771729,0.1,4.5825257,0.6331166,59.0,18104320.0,1105.0,0.45860782,0.3961022115694445,0.0006912602
306989.0,0.9661596305668354,0.1,12.172034,0.6356541,59.0,18120704.0,1106.0,0.4598567,0.3914501698601673,-0.00021418929
307261.0,0.9723081029951572,0.1,14.568879,0.63636684,59.0,18137088.0,1107.0,0.46011582,0.39353234524093,-0.002387531
307506.0,0.9652951471507548,0.1,8.794577,0.6376096,59.0,18153472.0,1108.0,0.4607173,0.3901262688473821,0.0026115011
307773.0,0.9655422419309616,0.1,3.1327758,0.6356613,59.0,18169856.0,1109.0,0.45982733,0.3909680530784952,0.004343462
308018.0,0.9598186835646628,0.1,10.143286,0.63527286,59.0,18186240.0,1110.0,0.45968023,0.3912669707386089,0.008787611
308301.0,0.9650484956800938,0.1,21.910652,0.63576573,59.0,18202624.0,1111.0,0.4599937,0.3903342258324066,0.00049165916
308577.0,0.968768585473299,0.1,10.82937,0.63535213,59.0,18219008.0,1112.0,0.45976138,0.39103647002869,0.0011259709
308860.0,0.9689209293574096,0.1,6.9283757,0.63475657,59.0,18235392.0,1113.0,0.45952496,0.390266667118327,0.001894719
309077.0,0.9700334332883358,0.1,8.941846,0.6342319,59.0,18251776.0,1114.0,0.4593637,0.3938109143688685,0.0033196271
309346.0,0.9761352129280568,0.1,7.928842,0.6312533,59.0,18268160.0,1115.0,0.45800138,0.3924209957684228,0.00028990675
309633.0,0.967058788985014,0.1,6.6312737,0.6312356,59.0,18284544.0,1116.0,0.45807153,0.394784689178178,-0.0013200706
309887.0,0.9601651653647424,0.1,8.331008,0.63068104,59.0,18300928.0,1117.0,0.4577871,0.3930209101045713,0.0026206318
310145.0,0.9675970673561096,0.1,4.8449426,0.62810725,59.0,18317312.0,1118.0,0.4566149,0.3977074209109354,-0.0015796497
310382.0,0.9634072780609132,0.1,11.794483,0.6266549,59.0,18333696.0,1119.0,0.45593667,0.3957951487439583,0.0040825233
310668.0,0.977857943624258,0.1,9.536507,0.6290827,59.0,18350080.0,1120.0,0.45722413,0.396169791439623,0.0060733566
310937.0,0.9584804773330688,0.1,5.097689,0.6324223,59.0,18366464.0,1121.0,0.4587997,0.3986557093667217,0.0047989953
311222.0,0.965835802257061,0.1,13.112519,0.6318284,59.0,18382848.0,1122.0,0.4584887,0.4023383941794078,-0.005815534
311494.0,0.9636277593672276,0.1,7.6406126,0.63341886,59.0,18399232.0,1123.0,0.45921573,0.4025416746905554,0.003966793
311744.0,0.968621589243412,0.1,15.647211,0.6358183,59.0,18415616.0,1124.0,0.46050876,0.4039359236569543,0.010160472
312020.0,0.9662779271602632,0.1,29.1888,0.6363275,59.0,18432000.0,1125.0,0.46086597,0.4048916066572314,0.028577691
312325.0,0.9644436687231064,0.1,21.995419,0.6368982,59.0,18448384.0,1126.0,0.46110326,0.4068089226265938,0.0033782886
312578.0,0.9676555022597312,0.1,18.657135,0.6392924,59.0,18464768.0,1127.0,0.46214476,0.4153696195814914,0.0030686222
312854.0,0.9619229435920716,0.1,20.702242,0.63830584,59.0,18481152.0,1128.0,0.4616541,0.4104493430243838,-0.0021702908
313125.0,0.9614567905664444,0.1,22.55613,0.643219,59.0,18497536.0,1129.0,0.4639469,0.4126765529979249,0.0017077473
313390.0,0.9650260657072068,0.1,3.8814902,0.6418748,59.0,18513920.0,1130.0,0.46325374,0.4142077012903177,0.0049389713
313677.0,0.9622620567679404,0.1,11.84623,0.6419638,59.0,18530304.0,1131.0,0.46317416,0.4146554392621196,0.0013942644
313940.0,0.9659167230129242,0.1,13.198301,0.6404707,59.0,18546688.0,1132.0,0.46241802,0.4081732810249791,0.007404413
314196.0,0.965137768536806,0.1,11.637631,0.642578,59.0,18563072.0,1133.0,0.46347016,0.409853932098058,-0.0010871035
314438.0,0.9673558734357356,0.1,8.561318,0.64114416,59.0,18579456.0,1134.0,0.46289873,0.405833651047636,0.00010556728
314712.0,0.9647407867014408,0.1,17.934935,0.64182204,59.0,18595840.0,1135.0,0.46326953,0.4082692279572355,0.0069678724
314955.0,0.9719316847622396,0.1,9.56667,0.6424201,59.0,18612224.0,1136.0,0.46361002,0.4067975036470653,-0.00055105146
315194.0,0.9709786549210548,0.1,19.480608,0.6446494,59.0,18628608.0,1137.0,0.46473128,0.4031061040592784,0.0038244906
315467.0,0.9730776976794004,0.1,11.091497,0.6456033,59.0,18644992.0,1138.0,0.46522015,0.4049486394488962,-0.0019369926
315727.0,0.9691675398498774,0.1,13.69905,0.6438699,59.0,18661376.0,1139.0,0.4643495,0.4066361310497333,-0.001982797
315989.0,0.9632653221488,0.1,8.50861,0.64641875,59.0,18677760.0,1140.0,0.46556002,0.4058255344017471,-0.0026869047
316247.0,0.9680890366435052,0.1,5.5682583,0.64668053,59.0,18694144.0,1141.0,0.46573085,0.4046381244030591,0.00561447
316520.0,0.9692907091230154,0.1,22.857153,0.6452176,59.0,18710528.0,1142.0,0.46504027,0.4055720979414354,0.006172331
316804.0,0.9671384654939176,0.1,17.730663,0.6436477,59.0,18726912.0,1143.0,0.46428618,0.4038514068371729,0.0008369833
317107.0,0.9675105549395084,0.1,18.727049,0.6420414,59.0,18743296.0,1144.0,0.46345434,0.4078487311627827,-0.0006457693
317374.0,0.9614831246435642,0.1,12.690674,0.64441955,59.0,18759680.0,1145.0,0.4644417,0.4009249342612421,0.016852181
317644.0,0.9710486344993114,0.1,5.114902,0.6458696,59.0,18776064.0,1146.0,0.46511537,0.399657519911317,0.00017432868
317927.0,0.9704434517771006,0.1,4.703723,0.64691305,59.0,18792448.0,1147.0,0.46552935,0.4000240090252173,0.0061383885
318187.0,0.9616877175867558,0.1,15.033924,0.6482153,59.0,18808832.0,1148.0,0.46604937,0.4003607480182045,0.0003207475
318463.0,0.9659962132573128,0.1,9.89553,0.65254384,59.0,18825216.0,1149.0,0.4680749,0.3978167636014317,0.005239259
318761.0,0.969481561332941,0.1,11.174514,0.65286624,59.0,18841600.0,1150.0,0.46821046,0.3989828529603759,0.011386117
319014.0,0.9622795954346656,0.1,15.551314,0.65447825,59.0,18857984.0,1151.0,0.46891865,0.3980134875379514,0.009079672
319312.0,0.9689784348011016,0.1,19.010983,0.6549784,59.0,18874368.0,1152.0,0.46901459,0.4021700851861572,0.0054279873
319571.0,0.9653097949922084,0.1,21.141573,0.6538432,59.0,18890752.0,1153.0,0.4684507,0.4011461750163268,-0.0037287744
319878.0,0.9693211950361728,0.1,19.068094,0.65459794,59.0,18907136.0,1154.0,0.46858668,0.3994185635907817,0.0008369717
320129.0,0.9654421918094158,0.1,19.120672,0.65760124,59.0,18923520.0,1155.0,0.46998972,0.4034135242920927,0.011952097
320381.0,0.968385137617588,0.1,24.579891,0.6566729,59.0,18939904.0,1156.0,0.46950617,0.4033887680168578,0.002005573
320651.0,0.9644413627684116,0.1,7.812615,0.657197,59.0,18956288.0,1157.0,0.46974212,0.3957536298093936,0.004610488
320903.0,0.9681158252060412,0.1,3.215469,0.6562047,59.0,18972672.0,1158.0,0.46920434,0.396849148342209,0.0069357296
321206.0,0.9705841448158026,0.1,11.152255,0.65754366,59.0,18989056.0,1159.0,0.46975976,0.3997261887219928,0.005956979
321503.0,0.9681273624300956,0.1,16.556747,0.65861607,59.0,19005440.0,1160.0,0.47022778,0.3970652572622795,0.00014794245
321785.0,0.9668087996542454,0.1,16.557446,0.65954095,59.0,19021824.0,1161.0,0.47062913,0.4028851251002122,0.012694577
